ID,ID_person,Model,Power,Price
2749,3255,Toyota,491.0,3798224
2750,18304,Ford,115.0,1025780
2751,2573,Mercedez-Benz,390.0,1013003
2752,3269,Infiniti,468.0,213112
2753,8682,Daewoo,394.0,1935868
2754,9426,Ford,453.0,2024826
2755,14460,Audi,315.0,365206
2756,5627,Infiniti,239.0,2270464
2757,12107,Audi,355.0,3203072
2758,11741,Mercedez-Benz,259.0,1338060
2759,11301,BMW,345.0,3749426
2760,10168,Ford,481.0,2550997
2762,3127,Audi,472.0,2596611
2766,14576,Mercedez-Benz,182.0,1851392
2767,2305,Audi,289.0,774161
2768,5739,BMW,102.0,3315291
2769,2114,BMW,114.0,1192621
2770,19018,KIA,283.0,3330018
2771,1269,LADA,119.0,3877684
2772,17299,Daewoo,118.0,2064518
2773,2985,Infiniti,110.0,665856
2775,3991,Ford,340.0,3373327
2776,5814,Toyota,446.0,2189991
2777,14326,LADA,331.0,3168069
2778,13773,Nissan,281.0,3279733
2779,14096,KIA,156.0,377107
2780,2425,Nissan,227.0,1551571
2781,18318,Nissan,421.0,2372794
2782,1350,Mercedez-Benz,186.0,2746474
2783,15333,Ford,261.0,3472929
2785,7516,Nissan,115.0,2647910
2786,5231,Audi,325.0,3784436
2787,11847,BMW,151.0,1742969
2788,2372,Toyota,127.0,1958076
2789,9823,Infiniti,72.0,3685228
2790,9533,Audi,86.0,2958817
2792,12784,KIA,463.0,957726
2793,17050,BMW,233.0,2536456
2795,4012,Ford,286.0,1259279
2796,1394,Mercedez-Benz,77.0,3299168
2797,14319,Daewoo,391.0,1518951
2798,19660,Mercedez-Benz,258.0,3468152
2799,19021,LADA,180.0,3357212
2800,10429,Nissan,459.0,1249298
2801,11746,Infiniti,338.0,3257890
2802,14205,Ford,98.0,3450880
2803,7589,LADA,101.0,485745
2806,11521,Mercedez-Benz,218.0,2049380
2807,11857,KIA,93.0,252140
2808,19734,Ford,375.0,3827419
2809,13361,Daewoo,296.0,2938088
2810,18637,Infiniti,340.0,2111485
2813,9530,Subaru,340.0,2881773
2814,13304,Audi,261.0,885759
2815,2504,Nissan,130.0,554572
2817,1691,Daewoo,105.0,3289186
2818,5980,Mercedez-Benz,378.0,1138885
2819,8977,KIA,97.0,228878
2821,8269,Infiniti,118.0,2113034
2822,19940,Nissan,375.0,2540535
2823,4157,Subaru,90.0,2379547
2824,12778,Ford,297.0,2737894
2825,8731,Audi,465.0,2522106
2826,18546,BMW,100.0,986081
2827,14905,Mercedez-Benz,397.0,1530517
2828,15196,KIA,206.0,1023213
2831,19300,Toyota,79.0,3062017
2832,14225,Subaru,461.0,1877413
2834,9203,KIA,376.0,3688816
2835,1837,LADA,394.0,435224
2836,15179,LADA,413.0,1203965
2837,10738,Ford,270.0,3762433
2838,18498,Ford,486.0,2466931
2839,5689,Daewoo,78.0,874525
2840,5088,LADA,426.0,3499352
2841,15955,Infiniti,116.0,3528378
2842,18366,KIA,185.0,3554377
2844,12459,Toyota,127.0,3584424
2846,16216,Toyota,100.0,387197
2847,10939,Audi,305.0,857859
2848,15626,Nissan,473.0,908080
2849,9933,Daewoo,332.0,3890283
2850,9520,BMW,189.0,1175979
2851,6331,Audi,238.0,3761462
2854,12108,Mercedez-Benz,166.0,2071561
2855,12119,Daewoo,263.0,654757
2856,1985,Subaru,172.0,2067231
2857,16295,KIA,223.0,820630
2858,12679,KIA,350.0,3505724
2860,3281,Mercedez-Benz,344.0,526147
2862,5999,Toyota,354.0,1221314
2863,15801,Daewoo,480.0,560567
2864,11597,Daewoo,153.0,620671
2865,156,KIA,475.0,2966694
2867,15033,Toyota,138.0,935218
2868,8485,LADA,362.0,3743152
2869,13077,Nissan,87.0,2197164
2870,3302,Infiniti,124.0,2374909
2872,3604,Nissan,392.0,3948626
2873,19006,LADA,466.0,584749
2874,7548,Mercedez-Benz,188.0,3215013
2875,4826,Daewoo,130.0,1821274
2876,8241,Infiniti,399.0,1455635
2878,14837,BMW,353.0,2976970
2880,9444,Audi,472.0,3451538
2882,18922,LADA,385.0,304363
2885,10183,BMW,322.0,3801878
2886,14545,Subaru,164.0,1582207
2887,500,Toyota,367.0,3049178
2888,9613,KIA,123.0,839242
2889,18954,Nissan,478.0,1193646
2890,10495,Subaru,316.0,2108688
2891,8411,Ford,292.0,3107105
2893,15109,KIA,305.0,3155348
2894,7518,Mercedez-Benz,206.0,3529283
2895,9653,Infiniti,366.0,1360115
2896,17348,Subaru,275.0,1363379
2898,7489,Ford,480.0,2058141
2899,18516,Infiniti,451.0,2625215
2900,16444,Ford,160.0,1826827
2903,8405,Ford,313.0,3004858
2905,14940,Infiniti,311.0,476183
2906,12018,Toyota,370.0,1152433
2907,13919,Ford,245.0,3717959
2908,16505,Ford,404.0,3825486
2909,12652,Daewoo,199.0,1201636
2911,219,Ford,309.0,3364312
2912,9610,Toyota,189.0,574762
2913,5061,BMW,167.0,677546
2914,16615,KIA,392.0,2707091
2916,3350,Toyota,451.0,3560979
2917,8373,LADA,490.0,573035
2918,263,BMW,271.0,219935
2920,16756,Toyota,227.0,210058
2921,9201,KIA,193.0,2892826
2922,16177,Subaru,175.0,3181765
2923,3760,Daewoo,156.0,389293
2924,5101,Nissan,334.0,904141
2925,4157,Audi,127.0,3628845
2926,16667,Daewoo,70.0,2192934
2927,7976,LADA,184.0,1491594
2928,17678,Ford,93.0,2396568
2929,12577,Toyota,120.0,2980729
2930,1547,BMW,251.0,3598430
2931,15904,Daewoo,136.0,3283462
2932,15524,KIA,458.0,291210
2933,2508,BMW,473.0,1959943
2935,19954,KIA,267.0,417682
2936,2356,Subaru,76.0,2169163
2937,10226,KIA,491.0,2953874
2938,17792,KIA,255.0,967151
2940,5292,Subaru,372.0,1694786
2941,3770,KIA,122.0,3570750
2942,4402,Daewoo,378.0,653851
2943,16775,Daewoo,487.0,1650000
2944,18223,Subaru,340.0,3394982
2945,4607,Mercedez-Benz,209.0,1073338
2946,19809,Daewoo,238.0,3957390
2947,12960,KIA,449.0,2177507
2948,7630,Ford,303.0,1537283
2950,5591,BMW,91.0,966505
2952,13241,Nissan,440.0,3355129
2953,15731,Subaru,252.0,3400043
2955,3840,Subaru,441.0,3085483
2956,9552,LADA,183.0,295827
2957,8985,Nissan,216.0,2644044
2958,14484,Infiniti,239.0,3803386
2959,19128,Audi,375.0,3738543
2960,11338,BMW,121.0,2416042
2964,5983,Subaru,180.0,1228151
2966,8192,Audi,246.0,3006269
2968,5583,Audi,167.0,359530
2969,8238,Mercedez-Benz,463.0,2395768
2971,5904,Ford,151.0,2440425
2972,10224,Mercedez-Benz,320.0,3701773
2973,5787,Daewoo,119.0,1776027
2975,6398,Infiniti,422.0,1736875
2976,18582,Ford,181.0,571836
2977,14797,Toyota,335.0,2793464
2978,7819,Mercedez-Benz,125.0,3955456
2979,18756,Subaru,78.0,917974
2980,3330,Mercedez-Benz,454.0,2918063
2981,9221,Infiniti,246.0,1228946
2982,8750,Ford,244.0,3157509
2983,2583,Nissan,208.0,3704922
2984,3446,Mercedez-Benz,403.0,1661229
2985,17504,Nissan,93.0,2549002
2986,6945,Ford,279.0,2518476
2987,12660,Toyota,137.0,1141295
2988,18506,Daewoo,82.0,2675337
2989,3770,Daewoo,157.0,218377
2990,995,LADA,463.0,766065
2991,13721,Audi,474.0,3427355
2992,11934,Mercedez-Benz,296.0,3456922
2993,14262,Mercedez-Benz,157.0,1878422
2995,6381,LADA,75.0,426477
2996,15298,Audi,488.0,1439658
2997,8215,Audi,345.0,1474965
2999,6721,Subaru,439.0,3023748
3000,14103,Daewoo,346.0,1024882
3001,10586,Audi,478.0,2661188
3002,9612,Daewoo,119.0,3440342
3003,13400,Mercedez-Benz,471.0,3962459
3004,7711,Mercedez-Benz,256.0,2218934
3005,10715,KIA,418.0,3167512
3006,16622,Subaru,182.0,3719418
3008,4591,Daewoo,344.0,1727014
3009,12195,Mercedez-Benz,131.0,2060055
3010,15464,Mercedez-Benz,181.0,2310327
3011,9433,Toyota,169.0,2703158
3012,9541,KIA,275.0,472202
3014,13640,Subaru,496.0,1702251
3015,1358,Toyota,113.0,1180193
3016,16313,Mercedez-Benz,193.0,1058511
3017,9066,LADA,436.0,1994578
3018,2320,Daewoo,245.0,3237335
3019,14928,LADA,70.0,3187357
3020,5674,Daewoo,216.0,3768603
3021,4428,Toyota,85.0,3297192
3022,1371,LADA,358.0,3343515
3023,19104,Audi,350.0,3426158
3024,10105,Infiniti,148.0,2488386
3025,17299,KIA,213.0,361983
3026,1005,LADA,408.0,662650
3027,17335,Infiniti,202.0,2973873
3028,10702,Audi,192.0,3850685
3029,3343,Infiniti,366.0,1370531
3030,16339,LADA,273.0,1327621
3031,10806,Infiniti,430.0,1070499
3032,7893,Nissan,92.0,1982383
3033,8201,Toyota,196.0,3270304
3034,17656,Audi,179.0,3738348
3035,9358,Infiniti,470.0,3588180
3036,5959,Subaru,165.0,810981
3037,13457,Audi,488.0,1375092
3038,8484,KIA,494.0,1659572
3039,5787,Mercedez-Benz,165.0,3634364
3040,15312,BMW,251.0,1310244
3041,775,KIA,128.0,542561
3042,10487,KIA,256.0,290220
3043,18126,Audi,78.0,3611321
3044,5551,Infiniti,76.0,1175053
3045,8716,Mercedez-Benz,155.0,1527960
3046,11947,Audi,136.0,1934215
3047,6949,Mercedez-Benz,145.0,1361193
3048,2994,Subaru,310.0,250003
3049,10052,Toyota,459.0,1077198
3050,1854,Ford,478.0,3042612
3052,17727,Ford,139.0,2894306
3053,1384,Infiniti,286.0,268612
3054,8223,Toyota,137.0,1211324
3055,43,BMW,188.0,2225259
3056,12950,Toyota,311.0,2160837
3058,16008,KIA,182.0,3896315
3059,6065,KIA,409.0,875270
3063,1396,Audi,458.0,1603058
3064,5119,Daewoo,388.0,1867178
3066,18256,Subaru,445.0,3623802
3067,12071,Subaru,94.0,370807
3068,3274,Daewoo,475.0,938724
3069,4226,BMW,169.0,1318549
3070,7002,Daewoo,350.0,1726051
3071,8194,Daewoo,354.0,1441413
3072,4880,Nissan,318.0,1432953
3073,5956,Mercedez-Benz,293.0,1107626
3074,2780,Infiniti,243.0,1791111
3075,18644,LADA,180.0,2599290
3076,19706,Nissan,206.0,3571050
3077,8732,Daewoo,482.0,3722511
3079,10221,LADA,205.0,3794409
3080,9515,Audi,219.0,3990538
3081,9889,Subaru,190.0,2468929
3083,8322,Daewoo,467.0,2300911
3086,15418,Daewoo,88.0,461339
3088,17534,Audi,447.0,3573280
3089,16870,BMW,292.0,3530493
3090,19077,Mercedez-Benz,274.0,2328739
3091,12556,Ford,152.0,3277349
3092,9507,Ford,241.0,3927242
3093,10958,Audi,325.0,2453126
3094,7814,Nissan,93.0,547168
3096,7135,Toyota,258.0,759672
3097,4462,Ford,98.0,930172
3098,9902,Nissan,439.0,3035283
3100,16666,Infiniti,322.0,327247
3101,8928,LADA,414.0,221880
3102,11885,Toyota,251.0,372547
3103,664,Mercedez-Benz,326.0,1674320
3104,12479,Daewoo,145.0,1311100
3105,7595,Toyota,233.0,1656792
3106,11104,KIA,163.0,1191163
3107,4296,Toyota,431.0,3101978
3109,5051,Nissan,361.0,867237
3110,1227,Daewoo,344.0,3025045
3112,3851,KIA,352.0,263216
3115,18122,Daewoo,382.0,884038
3118,17405,LADA,174.0,3122818
3119,14848,BMW,177.0,734204
3120,10236,Ford,339.0,1142035
3121,16804,Audi,484.0,674121
3123,5434,Ford,316.0,1676755
3124,2970,Nissan,275.0,3438545
3125,5484,Toyota,287.0,2371876
3126,11607,Nissan,147.0,1535321
3127,19460,BMW,125.0,1287314
3128,3203,Mercedez-Benz,331.0,3262719
3129,7037,Nissan,326.0,3463845
3130,3911,Nissan,139.0,3178769
3133,18821,Audi,360.0,3133914
3135,3585,Nissan,301.0,800786
3136,16265,KIA,224.0,300483
3137,17527,Ford,281.0,2476304
3140,11042,LADA,463.0,3117678
3141,2548,KIA,117.0,3987457
3142,238,Nissan,237.0,3894658
3143,1805,KIA,234.0,383676
3144,8670,LADA,116.0,1958539
3145,11644,LADA,426.0,515175
3146,18964,Mercedez-Benz,313.0,3409262
3147,16751,Nissan,380.0,1746546
3149,18950,Ford,157.0,3658419
3150,1390,Ford,395.0,2710264
3151,13020,LADA,131.0,1129912
3152,15404,Subaru,485.0,2777886
3153,7260,Daewoo,428.0,449329
3154,19323,Daewoo,328.0,2460442
3156,17102,BMW,424.0,3272092
3157,7462,LADA,397.0,3543581
3158,7073,Daewoo,292.0,1537524
3160,6044,BMW,121.0,2138320
3162,7211,Nissan,191.0,1479341
3163,4773,Ford,150.0,916350
3164,317,Ford,431.0,3315542
3165,3060,BMW,327.0,3631406
3166,3578,Infiniti,431.0,611393
3167,9302,Ford,328.0,2730200
3168,18760,Audi,353.0,459486
3169,11168,LADA,438.0,619636
3170,14812,Nissan,113.0,2134317
3171,3162,BMW,85.0,1463822
3172,3967,Toyota,204.0,1638325
3173,11741,KIA,238.0,854696
3176,5894,Subaru,474.0,519304
3178,17504,KIA,463.0,3353894
3179,9930,Nissan,221.0,2876029
3180,6994,LADA,88.0,1949983
3181,17450,Daewoo,92.0,3351990
3183,12723,Daewoo,456.0,3346712
3184,19606,KIA,112.0,3499852
3185,18466,KIA,324.0,3204785
3186,736,Toyota,284.0,387360
3188,16998,Infiniti,433.0,778190
3189,5461,Daewoo,132.0,2397357
3190,4057,Subaru,471.0,2999176
3191,8430,BMW,376.0,552353
3193,9371,Audi,297.0,3183036
3194,1094,Mercedez-Benz,187.0,1836960
3195,14822,Subaru,100.0,3366233
3196,2637,Audi,163.0,3628908
3197,9745,Ford,188.0,3260983
3198,19048,Mercedez-Benz,490.0,2626187
3199,2573,Subaru,352.0,841445
3200,13732,Audi,410.0,2830999
3201,10056,Subaru,419.0,2493481
3202,404,BMW,132.0,2635954
3203,14653,Subaru,336.0,440307
3206,11075,LADA,276.0,3118214
3207,12090,Daewoo,133.0,3038249
3208,14262,KIA,97.0,566370
3209,10063,Daewoo,236.0,2210783
3210,3603,Audi,197.0,2339076
3211,3142,Nissan,188.0,2801353
3212,17385,BMW,106.0,1864927
3213,13529,KIA,234.0,3200587
3214,18992,LADA,284.0,3388577
3215,9165,Subaru,246.0,782939
3216,19192,Toyota,117.0,3947816
3217,15059,Mercedez-Benz,499.0,1965841
3219,19865,Toyota,427.0,556225
3220,17834,Ford,276.0,3420590
3221,15260,BMW,200.0,377516
3222,2669,Infiniti,421.0,3043494
3223,10176,LADA,201.0,220651
3224,5000,Audi,285.0,3804185
3227,11442,Toyota,118.0,2128129
3228,2118,Toyota,449.0,597313
3230,10202,Nissan,285.0,2377343
3231,9862,Infiniti,110.0,3450090
3232,11642,Audi,334.0,3062687
3233,1827,Nissan,396.0,467631
3235,17305,Subaru,385.0,2088951
3237,12185,Audi,293.0,3310791
3238,13978,KIA,379.0,3085146
3239,644,Nissan,210.0,2052295
3240,2211,Toyota,247.0,3119021
3241,14489,Nissan,110.0,1587575
3242,16540,KIA,336.0,3401394
3243,10112,Infiniti,247.0,1413705
3245,5560,Mercedez-Benz,342.0,1990543
3246,17699,Audi,298.0,2865416
3247,17029,BMW,473.0,3129738
3248,6591,LADA,473.0,1417607
3249,17481,Nissan,397.0,1936705
3250,19221,KIA,437.0,1971581
3251,3912,Audi,450.0,2013322
3252,19524,Ford,333.0,2842730
3253,5050,Toyota,177.0,3161810
3254,5232,Daewoo,95.0,1530998
3255,9456,LADA,451.0,2817025
3256,18050,Subaru,403.0,3947215
3257,17284,Toyota,439.0,1030050
3258,7051,Daewoo,273.0,769019
3259,4929,Ford,430.0,3060093
3260,8801,Subaru,231.0,2498488
3261,5229,KIA,213.0,422144
3262,6965,Nissan,290.0,1756382
3264,10102,Audi,256.0,2308798
3265,11940,Toyota,115.0,2598901
3266,2940,Subaru,478.0,3693951
3267,8086,Ford,297.0,1813048
3269,1374,Audi,213.0,3972217
3270,5024,Subaru,351.0,891667
3272,17651,KIA,364.0,1926326
3274,7005,Infiniti,213.0,2582936
3275,16450,Toyota,154.0,1925666
3276,7384,BMW,131.0,1415263
3277,14530,Mercedez-Benz,134.0,2554504
3278,11620,LADA,250.0,3920784
3279,17440,Infiniti,178.0,2156546
3280,19011,LADA,250.0,1663132
3281,6695,LADA,70.0,1550154
3282,5900,Nissan,356.0,2077197
3283,13681,Mercedez-Benz,286.0,1170359
3284,16771,LADA,429.0,3964272
3285,13812,BMW,107.0,3506967
3286,1955,LADA,301.0,3348076
3288,2530,Mercedez-Benz,111.0,1536477
3289,18155,BMW,376.0,1977257
3290,11472,BMW,444.0,1757120
3292,3209,Audi,403.0,1531130
3293,13220,BMW,127.0,730834
3294,13244,Ford,495.0,2801786
3295,4349,Mercedez-Benz,122.0,834472
3298,699,Subaru,434.0,986366
3300,18125,Toyota,87.0,2052142
3301,16461,Daewoo,485.0,951214
3302,3735,BMW,317.0,2532551
3303,6409,Ford,277.0,2543267
3304,3508,BMW,349.0,3562193
3306,11398,Ford,145.0,2277544
3307,7675,Nissan,464.0,1148836
3308,8606,LADA,96.0,1014535
3309,3404,Nissan,390.0,3390666
3310,12126,Infiniti,295.0,3296815
3311,15675,Audi,282.0,2820192
3314,17200,BMW,353.0,1295054
3315,7311,Mercedez-Benz,486.0,3455885
3316,19240,BMW,93.0,2089845
3318,16875,KIA,379.0,3565296
3319,16116,Daewoo,249.0,3765177
3322,6106,BMW,420.0,1659402
3323,5938,LADA,441.0,1294740
3324,15828,Ford,218.0,2230884
3325,15152,Infiniti,332.0,3209261
3326,751,Daewoo,315.0,3883158
3327,4764,Audi,72.0,3456339
3329,2755,KIA,110.0,1071919
3330,2151,BMW,377.0,3350157
3331,3780,Ford,150.0,1593187
3332,774,KIA,126.0,1807199
3333,9511,Daewoo,389.0,2361273
3334,2086,Mercedez-Benz,184.0,2694796
3336,7334,LADA,73.0,1118104
3337,5525,Ford,451.0,2829675
3338,15045,Subaru,372.0,3914826
3340,19435,Audi,321.0,1249099
3341,3537,KIA,172.0,348255
3343,8484,Nissan,188.0,2596522
3345,5626,Audi,84.0,2755337
3346,15433,Ford,266.0,2200359
3348,14593,Infiniti,345.0,2926907
3349,324,BMW,240.0,2231083
3350,19506,Audi,216.0,2091378
3351,10328,Nissan,402.0,3201462
3352,1078,Nissan,455.0,3037378
3354,7650,Mercedez-Benz,166.0,814922
3355,2605,Audi,361.0,878622
3356,1538,BMW,335.0,1581252
3357,5945,Daewoo,335.0,921225
3358,11959,Subaru,407.0,1879168
3359,1609,Daewoo,133.0,3550290
3361,17591,Audi,403.0,907718
3362,16520,Subaru,99.0,3082287
3363,11977,Nissan,168.0,982157
3364,11871,BMW,390.0,3949004
3365,392,Infiniti,121.0,3202931
3366,16760,Nissan,345.0,3621933
3368,2718,Mercedez-Benz,339.0,956723
3369,5120,KIA,144.0,2788562
3370,12871,Daewoo,260.0,759198
3371,2207,LADA,83.0,3864737
3373,6285,Nissan,199.0,608477
3374,15479,Toyota,411.0,430484
3375,5265,Audi,294.0,1349004
3376,12791,Toyota,244.0,2866578
3377,3935,Audi,77.0,3306622
3378,12648,Daewoo,406.0,2796659
3379,9315,Infiniti,121.0,2864054
3380,10102,LADA,392.0,1426578
3381,8990,Daewoo,238.0,2889661
3382,19328,Subaru,372.0,2614876
3383,1254,Mercedez-Benz,101.0,3591599
3384,4003,BMW,144.0,2556570
3387,7403,LADA,333.0,819811
3390,12784,Toyota,471.0,1861309
3391,3272,Daewoo,403.0,1171891
3392,11719,Infiniti,294.0,2829682
3394,18513,Nissan,105.0,1541290
3395,9240,Daewoo,381.0,3956670
3396,15486,Mercedez-Benz,437.0,486507
3398,6836,Toyota,179.0,3146322
3400,12477,Ford,108.0,541566
3401,8022,BMW,328.0,3249387
3402,7642,BMW,201.0,909030
3403,4310,Infiniti,266.0,1845160
3406,15713,Subaru,480.0,1307992
3407,5672,Toyota,76.0,2283668
3408,1007,BMW,462.0,201854
3409,3201,Toyota,73.0,315422
3410,4905,Daewoo,395.0,1093625
3411,3066,Daewoo,379.0,1589558
3412,19254,Toyota,142.0,3611031
3414,10101,Subaru,192.0,2781715
3415,16459,Nissan,195.0,2213831
3416,16141,Nissan,392.0,2706360
3417,2105,Nissan,342.0,3963539
3418,10478,Ford,260.0,3098912
3419,17751,Nissan,337.0,3801035
3420,9016,Toyota,283.0,1206463
3421,11558,Subaru,215.0,257172
3423,19418,BMW,234.0,649389
3427,6366,Ford,441.0,346997
3429,7895,LADA,437.0,291410
3430,14869,Toyota,305.0,1046859
3431,16129,KIA,404.0,2840213
3433,4961,LADA,134.0,2808665
3434,5172,Toyota,95.0,3286198
3435,6732,Nissan,460.0,3119976
3436,17067,Daewoo,423.0,797900
3437,15208,Audi,94.0,3913243
3438,5356,Daewoo,301.0,3137423
3439,4876,Nissan,122.0,2263247
3440,16743,Ford,203.0,542861
3441,12921,Ford,380.0,1909535
3442,123,BMW,299.0,1477721
3443,6631,Mercedez-Benz,288.0,1568287
3444,13352,Nissan,343.0,3071769
3445,10172,Nissan,361.0,2931256
3446,5302,KIA,255.0,863667
3447,1969,Daewoo,238.0,1314476
3449,4060,KIA,296.0,1735821
3450,12879,Subaru,119.0,2867151
3451,19990,KIA,381.0,2316913
3452,9497,Audi,156.0,206608
3453,12051,Mercedez-Benz,480.0,3867654
3454,8800,Daewoo,217.0,877565
3455,4982,Audi,143.0,3188974
3456,18356,BMW,127.0,836738
3457,12242,KIA,455.0,3747228
3458,16158,Nissan,362.0,1176429
3460,462,BMW,144.0,802333
3461,16637,KIA,303.0,1093934
3462,430,Toyota,321.0,1358794
3463,13466,Toyota,467.0,203481
3464,16779,Daewoo,390.0,1723300
3465,15942,KIA,119.0,1363373
3466,11404,Mercedez-Benz,498.0,1802040
3467,1913,Subaru,187.0,2575638
3468,14829,LADA,74.0,1024785
3469,8182,Ford,272.0,1084592
3470,3123,Audi,167.0,3256770
3471,5103,BMW,389.0,714748
3472,1340,LADA,423.0,1619682
3473,12861,Audi,233.0,3592058
3474,5153,Ford,487.0,2347193
3475,6071,Subaru,342.0,402790
3477,9826,Subaru,466.0,1537879
3478,15852,Subaru,164.0,2260707
3479,18204,Infiniti,329.0,2700895
3480,9861,Subaru,226.0,2082785
3481,8016,Subaru,185.0,2692347
3482,4030,Ford,386.0,2348403
3483,16102,Subaru,280.0,3816725
3485,7666,LADA,310.0,3432127
3486,17016,KIA,132.0,436819
3487,3574,LADA,283.0,811217
3488,16841,LADA,354.0,1907585
3489,2873,LADA,179.0,3336702
3490,12456,Audi,193.0,3769692
3491,16639,Daewoo,88.0,3172276
3492,484,Ford,193.0,761378
3494,3294,Infiniti,150.0,1887408
3496,18509,KIA,421.0,2973306
3497,11378,Ford,371.0,537222
3498,7722,Mercedez-Benz,183.0,304072
3500,4678,Mercedez-Benz,133.0,2142259
3501,12646,Daewoo,345.0,3670064
3503,14259,Mercedez-Benz,299.0,3987546
3506,15998,Subaru,281.0,2854347
3507,5493,Audi,454.0,3437407
3508,10495,Mercedez-Benz,115.0,976771
3509,17523,KIA,462.0,1494122
3510,16672,Nissan,300.0,2765385
3513,6481,Audi,306.0,2649437
3514,10619,Toyota,201.0,1166958
3515,13838,KIA,289.0,870452
3516,11677,Nissan,71.0,1398887
3517,15460,LADA,473.0,2219462
3518,2726,Subaru,311.0,3046211
3520,1675,Nissan,306.0,1708617
3521,12158,BMW,470.0,1700010
3523,16709,BMW,479.0,2458863
3524,13787,Ford,494.0,2474833
3525,19617,Toyota,212.0,1315668
3526,545,Audi,445.0,3844739
3527,6085,Audi,402.0,1442247
3529,1875,Mercedez-Benz,482.0,3029883
3530,13914,Subaru,134.0,250526
3531,15493,Audi,260.0,1226269
3532,15116,Infiniti,352.0,2464803
3533,10273,Daewoo,491.0,3024026
3535,2475,Mercedez-Benz,114.0,3110593
3536,4719,Nissan,280.0,1255058
3537,7239,Nissan,400.0,1935659
3538,14473,Infiniti,276.0,500440
3539,9175,Toyota,91.0,2897560
3540,6945,Ford,325.0,1040225
3541,18774,Daewoo,168.0,3210758
3542,1019,Ford,299.0,338596
3543,3018,Infiniti,460.0,3079462
3544,4086,Toyota,463.0,1329882
3545,9539,Ford,418.0,3174420
3547,18225,BMW,210.0,3424972
3548,16336,Nissan,388.0,1374410
3549,16803,LADA,341.0,341293
3550,14883,Mercedez-Benz,151.0,386578
3551,1444,Audi,108.0,1398735
3552,3505,Subaru,260.0,639585
3553,14646,Toyota,123.0,3718785
3555,17588,KIA,160.0,2908279
3556,11260,Nissan,141.0,3515590
3557,15373,KIA,468.0,2619781
3558,17061,Audi,96.0,355741
3559,12624,LADA,381.0,2234789
3560,8079,Infiniti,232.0,3684693
3561,16696,BMW,349.0,1571870
3562,17293,Mercedez-Benz,359.0,1891547
3563,14644,Toyota,436.0,1107613
3564,4343,Mercedez-Benz,489.0,2314137
3566,19242,BMW,171.0,2020252
3567,7675,KIA,272.0,3409937
3568,100,Nissan,283.0,2747719
3569,7281,Subaru,445.0,3862528
3571,3598,Toyota,360.0,567373
3572,1685,Subaru,408.0,456974
3573,18481,Ford,101.0,2331138
3574,12866,LADA,130.0,3674268
3575,19844,Ford,291.0,3654552
3576,8758,LADA,410.0,1241089
3578,19750,Daewoo,347.0,2722054
3580,19172,Daewoo,354.0,3347480
3581,3230,Mercedez-Benz,181.0,373105
3582,2773,BMW,94.0,3766616
3583,14032,Mercedez-Benz,389.0,1451042
3584,15811,Toyota,72.0,1597047
3585,3437,Nissan,364.0,1963604
3587,16935,Ford,372.0,400385
3588,2801,Ford,110.0,284930
3589,7767,Subaru,297.0,3928691
3590,12493,Toyota,240.0,629494
3591,7400,Ford,461.0,3107524
3592,449,BMW,194.0,1709363
3594,19230,Audi,485.0,2724137
3595,11196,Audi,87.0,1019217
3596,16229,Audi,281.0,2153081
3597,18610,LADA,174.0,281408
3598,13179,Audi,378.0,638523
3599,12844,LADA,410.0,2991735
3600,673,KIA,120.0,2652631
3601,13763,Subaru,397.0,3575492
3602,12909,LADA,146.0,232017
3603,7285,Toyota,420.0,2026790
3604,8668,Subaru,184.0,2654675
3605,633,Toyota,81.0,467130
3606,8369,Daewoo,341.0,2954268
3607,14474,LADA,197.0,3313249
3608,834,BMW,267.0,312070
3609,6638,Ford,107.0,2477367
3610,9156,Subaru,162.0,2595188
3611,2879,Audi,136.0,591656
3612,7794,Nissan,412.0,1037805
3613,2127,Daewoo,439.0,657524
3615,11571,KIA,337.0,1229771
3618,7560,Mercedez-Benz,380.0,2850791
3619,4672,Daewoo,331.0,1410772
3620,1267,Daewoo,195.0,861560
3621,12997,Mercedez-Benz,243.0,484434
3622,1145,Subaru,85.0,2655043
3625,3927,Subaru,124.0,2602679
3626,10502,Daewoo,337.0,219647
3628,4243,Audi,196.0,1636327
3630,10500,Subaru,371.0,2973552
3632,14080,BMW,73.0,2747080
3633,15061,Ford,78.0,1489581
3635,1344,KIA,375.0,1689808
3636,17969,Daewoo,72.0,1182327
3637,18936,KIA,365.0,2951838
3638,2257,Daewoo,172.0,244640
3639,15197,Nissan,475.0,3079041
3640,5062,Toyota,240.0,1580162
3641,10413,BMW,107.0,1617922
3643,5821,Subaru,184.0,1320670
