ID,ID_person,Square,Rooms,Price
5772,7873,117,6.0,38844
5773,6362,80,4.0,20000
5774,7046,115,7.0,25185
5775,11780,70,3.0,24220
5776,11471,55,2.0,12100
5777,19143,54,2.0,10908
5778,15485,123,5.0,40590
5779,13193,102,6.0,37434
5780,1914,101,4.0,26058
5782,7672,34,1.0,7446
5784,18085,101,6.0,31714
5785,9490,34,1.0,11526
5786,6484,74,3.0,16502
5787,11763,50,2.0,16050
5788,12199,96,5.0,25920
5789,1875,41,1.0,9348
5791,12154,45,2.0,9180
5792,4100,43,1.0,12642
5793,7838,127,6.0,30734
5794,6959,59,2.0,14396
5796,18078,35,1.0,12495
5797,4796,66,3.0,24618
5798,12792,65,2.0,16250
5800,9158,123,5.0,40590
5801,13858,122,6.0,35136
5802,5422,68,4.0,20604
5803,2984,101,4.0,21311
5805,14344,61,2.0,20679
5806,8989,39,2.0,8853
5807,2487,43,1.0,16512
5808,16295,98,6.0,37730
5809,16249,78,3.0,26988
5810,7615,109,5.0,41965
5811,3736,57,2.0,11742
5812,426,30,1.0,10260
5813,13612,103,5.0,23896
5814,9022,118,4.0,43188
5815,16691,40,2.0,10840
5816,12609,112,4.0,40656
5818,1835,80,3.0,24480
5819,18923,74,3.0,16946
5820,2180,77,4.0,18403
5821,7288,37,2.0,8806
5823,5298,35,1.0,11935
5826,7672,70,4.0,25410
5828,15258,120,7.0,34440
5829,14185,48,2.0,13440
5830,354,96,4.0,33024
5831,18814,71,3.0,19454
5832,19210,126,5.0,27846
5833,7223,50,2.0,19550
5836,621,86,5.0,24854
5837,9691,82,5.0,25830
5838,12110,64,3.0,19840
5839,18776,118,6.0,36698
5840,18557,111,7.0,22533
5841,4981,62,2.0,15438
5842,6666,74,3.0,28194
5843,5035,65,4.0,13130
5844,14042,92,4.0,23184
5845,14269,115,7.0,25875
5846,2480,48,2.0,15792
5847,4258,55,2.0,16940
5848,1937,40,2.0,8600
5849,2629,63,3.0,13167
5850,14379,74,4.0,20128
5851,10316,71,3.0,22649
5852,8942,40,1.0,14320
5853,4991,49,2.0,14700
5854,15261,122,5.0,42578
5855,490,83,4.0,18260
5856,12219,79,4.0,21567
5857,19467,47,2.0,17672
5859,17654,123,5.0,30750
5861,6213,88,4.0,17864
5862,7172,127,7.0,46482
5863,12232,125,6.0,29625
5864,15963,120,8.0,40560
5865,13164,47,1.0,17766
5866,13662,61,2.0,20557
5867,9247,44,2.0,17556
5869,10981,103,6.0,39758
5870,7428,50,2.0,12450
5871,1935,72,3.0,25704
5872,2918,129,5.0,47085
5873,14647,40,1.0,13920
5874,9113,122,7.0,47092
5875,12862,103,5.0,26162
5876,574,30,1.0,6570
5877,6830,104,5.0,21320
5878,16498,128,5.0,49408
5879,11915,106,4.0,36570
5882,19875,101,5.0,38784
5883,19092,99,6.0,30888
5884,6993,127,5.0,43434
5885,12150,54,2.0,14094
5886,14495,30,1.0,10440
5888,14281,96,5.0,35328
5889,9093,36,1.0,11196
5893,13438,82,5.0,26404
5895,1195,32,1.0,9920
5898,1720,99,6.0,37224
5899,15576,104,5.0,36920
5900,4725,61,3.0,17568
5901,16002,32,1.0,8864
5902,813,59,2.0,15694
5903,1000,39,2.0,15054
5904,10235,62,2.0,20088
5905,17936,63,2.0,22113
5907,2789,46,2.0,12512
5908,16988,86,3.0,17630
5909,18826,122,7.0,47458
5910,16727,72,3.0,18720
5911,4790,81,3.0,24138
5912,11976,47,1.0,13489
5913,7464,122,6.0,30866
5914,2693,59,3.0,21358
5916,15441,129,5.0,27606
5917,13353,80,3.0,20560
5919,12603,96,6.0,33792
5920,9918,54,3.0,15012
5921,2175,92,4.0,36616
5922,2705,103,5.0,31106
5923,7043,38,1.0,12730
5924,13386,83,4.0,25066
5925,2967,107,6.0,24931
5926,2169,89,4.0,28035
5927,17296,51,3.0,13158
5928,17336,110,6.0,37070
5929,7623,35,1.0,10010
5930,9055,42,2.0,11130
5931,6938,109,4.0,32482
5933,96,52,3.0,12480
5934,852,117,5.0,31005
5935,5521,112,5.0,44576
5936,12510,117,4.0,45162
5937,18290,79,4.0,28282
5938,7669,31,1.0,11966
5939,19755,49,2.0,13524
5940,10353,117,6.0,34866
5941,6672,70,3.0,25340
5942,875,75,3.0,27900
5943,17999,78,3.0,30264
5944,4517,126,5.0,41328
5945,622,81,3.0,22113
5947,7547,117,7.0,27729
5948,11708,46,2.0,18124
5949,8944,115,5.0,43700
5950,3853,70,3.0,25690
5951,6414,52,2.0,15132
5952,11453,121,6.0,44528
5954,16164,56,2.0,17696
5955,9777,44,2.0,14476
5956,6784,95,6.0,20330
5958,15636,53,3.0,16695
5960,3681,63,3.0,17451
5961,29,55,3.0,19360
5962,5017,57,3.0,22173
5963,7516,82,4.0,32226
5964,12421,105,6.0,35805
5965,3018,32,2.0,8160
5967,2986,54,2.0,21222
5968,11851,129,7.0,34056
5970,4214,79,4.0,30178
5971,19029,59,3.0,18998
5972,5062,86,5.0,26230
5973,19081,95,3.0,25840
5974,528,110,4.0,28820
5975,14306,108,5.0,34020
5977,4038,72,3.0,18072
5979,10291,74,3.0,28490
5980,3139,62,2.0,18352
5982,9340,44,2.0,13640
5983,11680,78,4.0,24102
5984,11533,48,2.0,15792
5985,12553,78,4.0,28158
5987,9291,120,5.0,36600
5988,18578,121,5.0,43802
5989,15550,52,2.0,13468
5990,15494,98,4.0,28910
5991,4577,72,4.0,27432
5992,4836,104,6.0,31200
5993,3918,83,3.0,31208
5994,19827,87,3.0,34278
5995,3257,53,2.0,19928
5996,13238,128,6.0,36480
5997,4241,47,2.0,18565
5998,10051,91,4.0,33852
6000,5511,86,3.0,28036
6001,16590,35,1.0,12600
6002,11889,110,6.0,42020
6004,12902,52,3.0,10452
6006,14823,79,5.0,18802
6007,14484,65,2.0,23465
6008,16620,64,4.0,24512
6009,2162,115,6.0,30360
6011,12946,104,4.0,28600
6012,6334,106,5.0,34238
6013,6987,31,1.0,6355
6015,5919,99,5.0,34650
6016,11005,37,1.0,10360
6017,13828,65,3.0,22230
6019,12229,86,4.0,30616
6020,11331,42,1.0,15162
6023,4341,67,2.0,26331
6024,9935,48,2.0,16560
6025,17454,121,6.0,37873
6026,14559,119,7.0,30940
6027,18350,108,6.0,30672
6028,5589,112,4.0,44240
6029,8778,52,2.0,20124
6031,4102,110,4.0,32120
6032,7348,116,5.0,32248
6034,7323,103,4.0,29149
6035,16426,129,5.0,34056
6036,18803,117,7.0,30420
6037,1112,32,1.0,12320
6038,15498,122,8.0,33550
6039,6895,116,6.0,39672
6040,12425,100,5.0,37200
6041,8236,109,5.0,42619
6042,4244,119,6.0,42364
6043,16590,43,1.0,11051
6044,9030,91,5.0,29211
6045,17564,92,5.0,28336
6046,6670,81,5.0,22275
6047,16335,30,1.0,8520
6048,11375,51,3.0,18819
6051,19552,37,2.0,10508
6053,4083,100,5.0,28100
6054,6626,43,2.0,9546
6055,12868,35,2.0,10395
6056,3410,105,6.0,38430
6057,5757,48,2.0,18672
6058,3273,36,1.0,7344
6059,3632,70,3.0,23520
6060,4690,46,3.0,11224
6061,16186,103,5.0,40994
6062,6300,35,2.0,9555
6063,15076,63,3.0,21861
6064,10358,87,3.0,24534
6065,9431,57,3.0,17556
6066,16924,119,7.0,41174
6067,11124,30,1.0,8190
6069,15219,38,1.0,14972
6070,13956,91,4.0,32578
6071,757,88,4.0,30008
6072,17874,113,5.0,24860
6073,15325,47,2.0,12314
6074,9558,32,1.0,11488
6075,8534,59,2.0,16815
6076,9010,66,3.0,21714
6077,4249,110,6.0,25520
6078,2836,128,6.0,46080
6079,7602,101,5.0,26159
6080,3002,92,5.0,24012
6081,9653,110,5.0,37730
6082,14742,67,3.0,14807
6083,9077,122,5.0,39406
6084,10006,58,3.0,20880
6085,6258,64,2.0,18752
6086,16238,68,2.0,26384
6088,4584,36,1.0,11088
6090,8322,110,6.0,31020
6091,18482,91,4.0,19838
6093,4540,62,4.0,22320
6095,17447,40,1.0,12000
6096,3015,32,2.0,12000
6097,15549,35,1.0,12880
6098,3691,119,6.0,34748
6100,19974,90,5.0,30420
6101,6188,102,5.0,35904
6102,12241,100,4.0,28700
6103,12455,89,3.0,24208
6104,3230,107,5.0,24289
6105,1946,101,4.0,38380
6106,9075,96,4.0,32448
6109,8914,55,3.0,20735
6110,4508,83,5.0,27971
6112,2572,96,4.0,35616
6113,7320,39,1.0,11661
6114,15935,72,3.0,20376
6115,8567,49,2.0,11711
6117,8151,56,3.0,14000
6118,6405,40,1.0,15760
6119,7505,81,4.0,24705
6120,5473,50,2.0,18200
6121,14177,43,2.0,10535
6122,10058,56,2.0,16688
6123,11242,46,2.0,13800
6124,15286,57,2.0,19722
6125,11068,122,8.0,46848
6126,6140,122,8.0,25376
6127,12834,68,4.0,21896
6128,13133,50,2.0,10550
6129,4893,103,6.0,20703
6130,8698,115,5.0,29325
6131,15819,85,5.0,20485
6133,19750,105,4.0,30660
6134,1418,122,7.0,25620
6135,12993,80,3.0,26960
6136,10468,66,3.0,24948
6137,14276,62,2.0,13826
6138,11653,119,7.0,33558
6139,12705,94,4.0,32900
6141,436,111,6.0,24975
6143,6184,72,3.0,18504
6144,13069,44,2.0,11836
6145,12370,118,5.0,39884
6146,4078,40,2.0,12720
6147,1058,86,4.0,25972
6149,11987,34,1.0,12784
6150,11507,89,4.0,32129
6151,14738,77,3.0,18634
6153,1216,42,2.0,10962
6154,15982,30,1.0,8460
6155,13635,76,5.0,28728
6156,9455,69,4.0,18354
6157,16169,37,1.0,11137
6158,18389,51,2.0,17391
6159,4644,73,4.0,27156
6161,6591,117,4.0,25389
6163,13530,88,5.0,27544
6164,18511,43,2.0,12599
6165,10424,49,2.0,17395
6166,13999,39,2.0,7995
6167,10476,110,6.0,35310
6168,14380,119,4.0,33439
6169,14781,104,4.0,29016
6170,7069,36,1.0,7956
6171,16514,79,3.0,22357
6172,4269,121,5.0,47674
6173,3798,84,4.0,25116
6174,14956,101,6.0,27270
6175,13273,122,5.0,35258
6176,18982,71,3.0,17963
6178,3562,107,4.0,24182
6179,16661,52,2.0,16588
6180,18063,83,5.0,31872
6182,12275,92,5.0,25944
6183,10936,56,3.0,20160
6184,7061,127,6.0,33274
6185,644,117,6.0,27963
6186,15945,105,4.0,39480
6187,3030,96,6.0,36096
6188,9138,83,3.0,27805
6191,1401,36,2.0,13716
6194,5858,55,3.0,21010
6195,9972,84,4.0,26628
6196,2075,99,4.0,28710
6197,10184,109,6.0,42837
6199,13693,30,1.0,7830
6201,14561,128,8.0,35712
6202,5544,95,6.0,28975
6203,1180,43,2.0,12513
6204,8487,80,5.0,30240
6205,12586,32,1.0,7328
6207,8626,109,5.0,37714
6208,498,117,6.0,41067
6209,5061,48,2.0,10128
6211,16651,85,3.0,24055
6212,9794,117,6.0,24687
6213,3125,61,3.0,21472
6214,2815,61,3.0,12749
6215,13870,120,6.0,32640
6216,10787,46,2.0,13432
6217,7263,105,4.0,40530
6218,19298,83,3.0,29299
6219,11964,113,5.0,37855
6221,13239,82,3.0,29684
6223,947,68,3.0,18768
6224,11958,117,6.0,23868
6225,14879,46,2.0,16192
6226,17694,94,4.0,30174
6227,11125,86,5.0,19522
6228,7103,74,4.0,22940
6229,15687,38,2.0,11628
6231,16283,77,4.0,17710
6232,2925,88,4.0,33264
6233,8085,38,1.0,11210
6234,10885,49,2.0,14602
6235,15916,110,4.0,35860
6237,14027,71,3.0,23359
6239,3424,68,4.0,17680
6240,19834,124,5.0,25916
6241,12539,93,4.0,30969
6242,9376,68,3.0,19584
6243,16928,72,3.0,21960
6244,147,97,5.0,32980
6245,2231,106,4.0,25758
6246,12105,95,6.0,36100
6247,6114,126,7.0,27594
6248,14382,76,5.0,17404
6249,5872,82,4.0,23124
6250,11305,104,4.0,26832
6251,1224,52,2.0,10816
6252,17128,118,4.0,41418
6253,10260,54,2.0,17172
6255,18245,107,4.0,34561
6256,18253,111,4.0,25308
6257,7236,107,4.0,27285
6259,19502,101,6.0,33936
6260,18722,38,1.0,9158
6261,786,128,6.0,25856
6262,4809,92,4.0,25760
6263,6048,114,6.0,38304
6266,5900,102,5.0,27438
6269,2147,65,3.0,14495
6270,13567,87,4.0,33408
6271,1885,126,7.0,33642
6273,11302,123,5.0,26937
6274,195,69,3.0,19734
6275,18002,37,1.0,8251
6276,13201,68,3.0,25976
6277,7089,58,2.0,19778
6278,9207,95,5.0,28405
6279,1012,78,3.0,29640
6280,11712,39,1.0,15561
6281,19225,92,5.0,23644
6282,15810,114,4.0,26562
6283,5246,64,2.0,25152
6284,14303,45,2.0,11070
6285,2444,118,5.0,38114
6286,4166,89,5.0,23496
6287,15945,37,1.0,10693
6289,5020,127,7.0,50038
6291,5730,98,6.0,25186
6292,10110,51,2.0,19380
6293,10700,34,2.0,7072
6294,923,123,5.0,29151
6295,13811,53,2.0,10812
6296,10610,43,2.0,14405
6298,3247,107,5.0,40018
6299,2765,100,5.0,38400
6300,2177,121,5.0,31581
6301,11089,66,3.0,20262
6302,10831,90,5.0,26550
6303,3737,118,6.0,38586
6304,10101,67,4.0,23450
6305,4729,81,3.0,19359
6306,9564,111,5.0,31857
6307,13397,73,4.0,14600
6308,8277,63,3.0,22113
6309,14886,113,5.0,24634
6310,15555,50,2.0,18850
6311,13121,34,1.0,11220
6313,8855,72,3.0,19584
6315,13657,124,6.0,25048
6318,17878,82,4.0,22796
6319,11074,49,2.0,16562
6320,13154,124,5.0,32612
6321,2498,129,7.0,42957
6322,8120,56,2.0,22232
6323,13992,128,6.0,48000
6324,19828,126,5.0,50148
6325,8940,98,4.0,35770
6327,9052,110,7.0,43890
6328,17564,48,2.0,14784
6329,8781,97,4.0,32495
6330,18219,31,1.0,11594
6331,19198,37,2.0,11100
6332,17229,103,4.0,22969
6333,17759,126,7.0,34524
6334,19470,80,3.0,22000
6335,16296,103,4.0,37595
6336,8432,46,2.0,16422
6338,12125,31,1.0,8215
6339,7637,41,2.0,12218
6340,13863,66,3.0,21120
6341,10632,127,7.0,35052
6342,6313,73,4.0,19126
6343,10213,98,6.0,38416
6344,5677,94,3.0,26038
6345,18451,62,3.0,12958
6346,19700,116,6.0,40832
6347,11561,88,4.0,33880
6348,12701,59,2.0,20001
6349,14629,73,4.0,16206
6351,14184,87,4.0,19575
6352,12960,120,5.0,36840
6354,3971,86,4.0,23564
6355,17110,105,7.0,28035
6356,775,40,2.0,8720
6359,8012,34,1.0,12342
6360,3887,70,3.0,27160
6361,15352,77,4.0,19712
6362,8364,89,4.0,28658
6363,18862,113,5.0,38759
6364,809,113,5.0,37855
6366,12322,114,4.0,24282
6367,6867,92,4.0,29348
6369,5453,113,5.0,32770
6370,14081,126,7.0,43092
6372,11429,82,4.0,31652
6373,3052,63,3.0,22365
6374,4383,120,6.0,37080
6375,9973,69,2.0,18837
6376,2963,108,4.0,35640
6377,14808,63,3.0,15687
6378,15605,40,2.0,9200
6381,2480,39,2.0,11544
6382,1272,104,4.0,32240
6385,10209,102,4.0,21318
6386,7249,55,3.0,11605
6387,17811,102,6.0,34578
6388,6771,41,2.0,9348
6389,17656,117,4.0,40482
6391,16892,53,2.0,11925
6394,16633,105,5.0,22680
6396,9176,109,4.0,30956
6397,9395,90,4.0,29250
6399,11735,59,3.0,14101
6400,17846,45,2.0,15165
6401,15368,38,2.0,12730
6402,1620,99,4.0,28116
6404,16643,109,4.0,35098
6405,6019,85,4.0,19890
6406,11398,101,6.0,26563
6407,7561,103,5.0,22145
6408,14009,94,4.0,24534
6409,8020,41,2.0,9225
6410,10893,123,6.0,33333
6411,6121,112,5.0,33264
6412,16711,34,2.0,6868
6414,4356,111,6.0,23643
6415,18771,127,5.0,30607
6418,5397,38,1.0,12996
6419,13007,56,2.0,12432
6420,19008,127,5.0,49530
6421,5096,112,6.0,38864
6422,15865,33,2.0,9999
6423,2143,118,7.0,26432
6424,15703,47,2.0,10716
6425,6145,114,7.0,38418
6426,7374,94,6.0,35814
6427,14845,67,2.0,20636
6428,4444,93,4.0,33201
6430,18552,110,5.0,22770
6431,11135,52,2.0,18668
6432,13043,127,5.0,43561
6434,1112,60,3.0,18900
6435,10613,36,2.0,10908
6436,2178,36,1.0,9936
6437,4653,49,2.0,10878
6438,3818,39,2.0,15405
6442,11404,44,2.0,11484
6443,15869,62,2.0,13516
6444,9848,40,1.0,13360
6445,2193,81,3.0,28836
6446,8248,34,2.0,7650
6448,11177,117,6.0,41184
6449,8888,105,7.0,31290
6450,792,120,6.0,27120
6451,11247,120,5.0,31560
6452,1986,92,6.0,34132
6453,11241,92,5.0,25760
6454,6541,76,5.0,20368
6455,5070,39,1.0,13728
6456,3630,82,5.0,17138
6457,16910,49,2.0,14357
6458,4468,42,2.0,12264
6460,15918,34,2.0,9316
6461,17268,103,6.0,39861
6462,14108,35,2.0,8505
6463,16535,54,3.0,16308
6464,15897,70,3.0,21770
6465,14206,47,2.0,10058
6466,13842,95,4.0,29830
6467,13871,67,4.0,17152
6468,14973,45,1.0,9945
6470,17017,79,3.0,19987
6471,12105,51,2.0,19839
6474,12857,75,3.0,23775
6475,154,46,2.0,11684
6476,12717,82,3.0,25584
6477,10707,49,2.0,18620
6478,11727,121,6.0,29282
6479,4216,45,2.0,9405
6480,2075,102,4.0,27438
6482,9176,102,6.0,29682
6483,2025,90,4.0,28980
6484,10699,49,3.0,13671
6486,11001,63,3.0,13419
6487,7067,59,2.0,16697
6488,8550,70,3.0,19950
6489,6487,57,2.0,14706
6490,12802,109,6.0,30520
6491,9709,76,3.0,26828
6492,12809,42,2.0,11130
6494,13236,99,4.0,25542
6496,14711,70,3.0,14770
6497,14356,51,2.0,13056
6498,7988,99,6.0,39402
6499,12287,105,4.0,32970
6501,7106,79,4.0,18170
6502,15295,74,4.0,20128
6503,6808,111,5.0,25641
6504,10564,118,5.0,41890
6506,17442,61,3.0,17629
6507,4950,70,4.0,27090
6508,3756,56,2.0,16352
6509,12688,100,4.0,30500
6511,8869,94,6.0,33088
6512,6499,90,5.0,26460
6513,16381,34,2.0,12240
6514,652,95,4.0,37240
6516,12825,41,1.0,10701
6519,5927,101,5.0,38784
6521,13198,69,2.0,19941
6522,901,68,2.0,14688
6523,14435,119,7.0,46529
6526,10630,98,6.0,24696
6527,17328,36,2.0,7740
6528,14819,117,6.0,30771
6530,13098,113,5.0,44183
6532,18526,120,6.0,46320
6534,7891,71,4.0,14555
6535,6649,46,1.0,14168
6536,14226,53,2.0,12614
6537,18513,43,1.0,10621
6538,14634,32,1.0,8224
6539,16208,127,8.0,44196
6540,6788,41,1.0,9061
6541,2069,75,4.0,27825
6543,10174,42,2.0,15582
6544,3293,113,7.0,29606
6545,9136,112,7.0,40768
6546,8760,73,4.0,15987
6548,5613,98,5.0,28028
6549,3808,119,5.0,26894
6550,4849,86,3.0,24510
6552,8878,98,6.0,20188
6554,545,39,1.0,9672
6556,4745,76,4.0,16568
6557,18280,38,1.0,8398
6558,8605,115,6.0,23575
6560,17626,48,3.0,12720
6561,355,46,2.0,12604
6564,9779,72,3.0,27576
6565,13520,79,3.0,16748
6566,1785,58,2.0,15892
6567,2076,48,2.0,16176
6568,15874,96,4.0,23712
6570,9505,61,3.0,12688
6571,9815,99,4.0,25344
6572,16251,83,4.0,20999
6573,8200,43,1.0,17114
6574,15179,98,4.0,30772
6575,17572,76,4.0,15276
6577,2793,52,2.0,17680
6578,11012,110,6.0,36190
6579,18130,103,5.0,37698
6580,13104,44,1.0,11572
6581,11395,95,5.0,35435
6582,6384,61,3.0,15128
6583,3808,93,6.0,20088
6584,3991,87,3.0,20619
6585,19589,106,5.0,27348
6586,19531,74,3.0,21608
6587,19075,125,5.0,47000
6588,14634,95,4.0,20425
6589,5103,75,3.0,17400
6590,5842,126,6.0,39942
6591,492,46,3.0,15778
6593,17113,128,5.0,48768
6595,124,122,5.0,47336
6596,13720,81,5.0,24786
6597,14776,127,6.0,46482
6598,12240,110,5.0,22440
6599,834,72,3.0,28152
6600,6141,114,5.0,40584
6601,3259,101,5.0,24745
6604,2814,36,1.0,8424
6606,15154,111,5.0,42180
6608,11853,40,1.0,12720
6609,9232,49,2.0,14847
6610,9272,76,4.0,26828
6611,15976,60,2.0,14160
6612,2509,51,2.0,18768
6613,6055,36,1.0,9288
6614,6270,56,2.0,18424
6616,3271,62,3.0,22444
6617,12049,48,2.0,11520
6618,10860,97,4.0,22310
6619,1881,97,4.0,29682
6621,12859,80,4.0,25920
6622,18465,98,4.0,28616
6624,4237,76,3.0,24700
6625,15920,75,3.0,24975
6626,817,110,5.0,36740
6628,15468,85,3.0,19975
6629,8326,123,7.0,41328
6630,19068,77,3.0,21868
6631,4379,74,4.0,15688
6632,6580,36,2.0,8820
6633,14672,41,1.0,10947
6634,6899,56,2.0,17248
6636,2893,69,3.0,17112
6637,1005,107,5.0,25359
6638,10413,126,6.0,30240
6639,18090,56,2.0,17920
6640,10705,124,6.0,36084
6642,16352,105,4.0,21945
6643,12711,96,4.0,23328
6644,1242,57,2.0,17955
6647,12150,48,3.0,16800
6648,12129,50,3.0,10750
6649,12527,78,4.0,19656
6650,106,83,4.0,17430
6651,11578,84,4.0,22764
6653,16849,60,3.0,22140
6656,9430,51,3.0,11118
6657,4103,85,4.0,29580
6659,8576,115,5.0,43930
6660,15450,80,3.0,23760
6661,3076,102,5.0,21930
6662,10769,36,1.0,7236
6665,1775,68,3.0,23664
6666,7724,74,4.0,27380
6667,3595,113,4.0,25538
6668,2231,122,6.0,29524
6669,6351,58,2.0,12702
6670,9172,66,3.0,19932
6671,4737,70,4.0,20300
6672,11521,59,2.0,15694
6673,5388,65,3.0,19825
6675,4866,113,7.0,40793
6676,10794,50,2.0,17400
6677,8935,32,1.0,12736
6678,12559,120,5.0,31200
6679,13501,52,2.0,19344
6680,11375,122,6.0,39406
6681,11580,87,4.0,24360
6682,16584,128,5.0,25984
6683,7787,39,2.0,8463
6684,9308,66,3.0,18282
6685,17844,73,4.0,20951
6686,16062,41,1.0,11890
6687,19205,76,4.0,19076
6690,4642,63,3.0,17514
6691,13550,99,4.0,29007
6692,12215,47,2.0,10716
6695,16439,74,4.0,28638
6696,10325,73,3.0,24674
6698,6525,121,5.0,29282
6699,9416,102,6.0,29580
6700,13743,57,3.0,13281
6701,18808,37,1.0,14134
6702,13601,75,5.0,22200
6703,14511,71,4.0,18176
6704,15715,125,5.0,33750
6705,19248,59,3.0,15458
6706,4226,90,4.0,27180
6707,1472,55,3.0,12595
6708,895,44,2.0,8932
6709,644,84,4.0,25704
6710,5814,123,6.0,30258
6711,14277,78,4.0,28080
6712,3825,102,5.0,39678
6714,9929,63,3.0,17010
6715,4620,125,5.0,27500
6716,17901,76,3.0,25612
6718,4248,107,6.0,25145
6719,1951,30,1.0,7440
6720,13918,80,4.0,28160
6721,1964,120,8.0,24120
6722,14868,93,4.0,19065
6723,16461,79,4.0,29151
6724,5685,109,7.0,34008
6725,16426,86,5.0,25198
6726,10633,92,4.0,30728
6727,19363,62,4.0,14508
6729,2982,54,2.0,20628
6730,5815,93,4.0,23343
6731,11073,92,5.0,26496
6732,19798,93,4.0,27435
6733,6168,98,4.0,25284
6735,12005,56,2.0,17248
6736,7140,50,2.0,10450
6737,3893,104,4.0,39936
6738,8727,127,7.0,46355
6739,12015,109,4.0,40875
6740,8026,35,1.0,12775
6741,2199,95,4.0,27170
6742,9119,128,7.0,46208
6743,5344,37,1.0,9398
6744,15940,124,7.0,46624
6745,9284,56,2.0,14168
6746,19424,34,1.0,7310
6748,12913,120,8.0,25560
6750,4398,49,2.0,11515
6751,15247,125,6.0,48750
6752,17523,69,4.0,13869
6753,3702,30,2.0,6420
6754,17708,87,4.0,30015
6755,308,54,2.0,11070
6756,11010,61,2.0,15128
6757,4546,34,1.0,12104
6758,3107,71,2.0,20306
6759,11130,129,7.0,42054
6760,17572,102,6.0,40494
6761,11767,62,3.0,19034
6762,12716,58,3.0,22736
6763,3496,98,5.0,28126
6764,3036,62,3.0,12462
6765,4309,58,3.0,20068
6766,2771,44,1.0,10208
6767,8446,86,5.0,30272
6768,7582,82,3.0,16400
6771,12836,100,5.0,20700
6772,10900,79,4.0,20066
6773,11762,117,6.0,40014
6774,17042,67,3.0,15678
6775,19370,83,3.0,28303
6776,9903,46,2.0,10304
6777,9569,55,2.0,11825
6778,1479,96,6.0,19680
6779,11499,117,7.0,34398
6781,7225,92,4.0,19504
6782,18267,113,4.0,26781
6783,941,73,4.0,23871
6784,4392,118,6.0,40120
6785,18569,86,4.0,20812
6786,16765,109,5.0,26269
6789,10766,57,3.0,22344
6790,5472,56,2.0,19600
6791,2885,56,2.0,14840
6792,3496,82,5.0,25994
6793,16117,128,5.0,49152
6794,8199,112,4.0,44464
6796,18567,32,1.0,11936
6797,15500,76,5.0,24092
6798,3560,114,4.0,24168
6801,8698,49,2.0,17983
6802,2380,67,2.0,21574
6803,279,89,4.0,30883
6804,19803,68,3.0,14552
6805,19913,56,2.0,17976
6807,17381,108,4.0,25812
6809,15525,54,2.0,12312
6811,1775,111,6.0,25530
6812,2879,45,2.0,13140
6813,5954,81,4.0,28512
6814,850,108,7.0,34344
6815,8540,56,3.0,20664
6816,2816,66,3.0,20328
6817,5448,81,4.0,19440
6819,12078,117,5.0,33228
6820,9571,53,2.0,17119
6823,7172,67,3.0,19832
6824,14916,117,5.0,27846
6825,3119,95,5.0,34105
6826,13793,85,4.0,17680
6827,11926,68,3.0,17408
6828,14836,111,5.0,43290
6830,15797,56,3.0,16856
6831,16934,37,2.0,12136
6832,10940,77,3.0,23331
6833,4338,34,2.0,7004
6834,13383,85,5.0,18445
6835,774,37,1.0,11766
6837,16981,43,2.0,15953
6838,18576,82,3.0,23944
6840,14366,102,4.0,40290
6841,1149,73,3.0,25696
6843,14213,113,4.0,31866
6844,13916,52,2.0,19396
6845,17926,44,2.0,12232
6846,9581,52,2.0,11804
6847,4051,95,3.0,33440
6848,19436,64,4.0,23104
6849,15418,110,6.0,24310
6851,16263,88,5.0,34056
6852,19240,34,1.0,10472
6853,18431,62,3.0,16988
6854,18258,69,3.0,25185
6855,1874,49,2.0,16562
6856,10268,73,4.0,26061
6857,3034,62,3.0,14508
6858,9260,58,2.0,13282
6859,14821,82,3.0,32308
6860,17744,55,2.0,20460
6861,13198,124,6.0,37448
6862,8383,75,5.0,16950
6863,17984,95,5.0,32110
6864,2410,68,3.0,15776
6865,18314,58,2.0,19024
6866,5580,79,4.0,20856
6867,17981,74,3.0,27454
6869,4004,110,5.0,40920
6870,5914,63,3.0,21798
6871,15596,84,3.0,28224
6872,919,35,1.0,13790
6874,8449,35,1.0,8120
6875,6264,33,1.0,8118
6876,960,49,2.0,10437
6878,11970,75,3.0,18975
6879,14360,85,3.0,20910
6880,438,122,5.0,30134
6882,13300,63,3.0,18774
6883,10556,33,1.0,10659
6884,8009,61,2.0,12261
6885,5097,101,5.0,33229
6886,19902,56,2.0,14616
6887,7692,34,1.0,6868
6888,13300,62,3.0,17732
6889,731,103,6.0,31415
6890,7396,75,3.0,21525
6891,2518,36,2.0,8496
6892,18961,78,3.0,30420
6893,8842,96,5.0,28608
6894,6394,91,4.0,25480
6895,7848,77,5.0,20482
6896,7032,64,3.0,18240
6897,15474,101,4.0,31714
6898,17170,86,4.0,28208
6899,4555,58,2.0,13688
6900,5368,110,7.0,35530
6901,17014,121,5.0,29524
6903,576,69,3.0,15456
6905,15085,125,5.0,46875
6906,19241,123,7.0,30012
6909,14210,100,6.0,27500
6910,7174,98,6.0,22834
6912,18849,103,6.0,20703
6914,4250,71,4.0,18460
6915,2811,35,2.0,13615
6916,9717,61,2.0,18300
6918,17118,105,6.0,27615
6920,7225,89,3.0,23763
6921,12031,79,4.0,23305
6923,3136,59,3.0,13452
6924,11129,42,2.0,8526
6925,11874,121,6.0,48158
6926,10981,76,3.0,22800
